game_date,release_speed,release_spin_rate,vx0,vy0,vz0,balls,strikes,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,ax,ay,az,CH,FF,KC,SL,ball,called_strike,double,field_error,field_out,home_run,single,strikeout,strikeout_looking,swinging_strike,walk
2020-08-31,89.5,1740.0,4.99644175371529,-130.24608229795237,-3.9497642011040495,3,2,13.0,-2.06,5.44,-1.31,0.63,-1.17,1.95,6.7,-15.92170870569294,28.38815431309742,-24.40070476264859,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-31,97.9,2589.0,5.820839011971267,-142.37836334084437,-5.865970823871744,3,1,11.0,-2.21,5.43,-1.04,1.44,-0.96,2.45,6.5,-15.514298529258308,35.6494932520769,-11.402019045603527,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,90.0,1763.0,5.403630637804278,-130.75440074506233,-6.476998190366871,2,1,13.0,-2.08,5.32,-1.51,0.62,-1.21,0.82,6.7,-18.444861561144773,29.73637120708205,-23.87057413619619,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,88.7,1976.0,8.345020005696364,-128.9352321274421,-3.768376052900092,2,0,5.0,-2.02,5.4,-1.41,0.77,0.18,2.04,6.5,-17.41595071586258,26.89221148043993,-23.01990329287604,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,86.1,2867.0,5.981592894465322,-125.25117537077593,-5.49917346329017,1,0,14.0,-1.96,5.68,0.66,-0.85,1.12,-0.01,6.3,5.606560475599888,27.089010102225664,-40.13000928584731,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,83.6,2847.0,0.5857046873192554,-121.8218661538617,0.3275730203001483,0,0,13.0,-2.01,5.62,0.85,-1.23,-1.03,1.91,6.3,8.316945170577464,25.09516619794524,-44.69953669092044,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,89.2,2691.0,5.874644164499486,-129.83845226836684,-5.372987251156275,0,2,14.0,-1.96,5.55,0.43,-0.06,0.79,0.9,6.6,3.795162118769535,24.29813147916904,-32.02854331373322,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-08-31,88.5,2680.0,4.663198628398596,-128.90441470994523,-4.023918477130039,0,1,9.0,-1.92,5.67,0.44,0.39,0.36,1.9,6.4,4.086669236738326,23.593243351249964,-27.27598431720022,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,89.4,2696.0,5.078120905590629,-130.13539108631625,-3.690365395154597,0,0,9.0,-1.95,5.61,0.39,0.04,0.45,1.72,6.2,3.465765274416574,26.020735298071724,-31.118797675400245,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,97.6,2539.0,9.52511706932068,-141.66492832178247,-5.284044920647528,1,2,6.0,-2.01,5.5,-1.0,1.44,0.67,2.72,6.6,-15.688150977624034,34.265807172363935,-11.699585011776025,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-31,97.3,2614.0,6.735428716296038,-141.4028423811966,-3.294497433715604,1,1,11.0,-2.03,5.52,-1.12,1.58,-0.49,3.57,6.6,-16.625124751969324,34.99640336575179,-10.532714157268366,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,97.0,2608.0,3.423530800400007,-141.17902537420022,-3.5873160280806826,0,1,11.0,-2.17,5.53,-1.34,1.51,-2.04,3.39,6.4,-18.635001701367194,35.51517217248653,-11.47013472720673,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,96.8,2571.0,8.593517586843777,-140.58040721243094,-3.8239738981810327,0,0,2.0,-2.04,5.54,-1.22,1.57,0.13,3.35,6.5,-18.259197630390403,36.27062038701784,-10.806289155309925,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,96.6,2523.0,5.570518782783847,-140.5850477024188,-5.057204084654725,0,2,11.0,-2.12,5.44,-1.07,1.48,-0.95,2.72,6.5,-15.411603707264096,32.69328821919269,-11.6542699936937,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-31,86.6,2495.0,3.264985339299708,-126.28024394312858,-1.578638350594104,0,1,5.0,-1.94,5.63,0.53,0.21,-0.12,2.59,6.1,5.1143709593176,22.361215844472824,-29.85284381738154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,87.7,2494.0,2.410007962039127,-127.84756854594303,-1.2743217723557223,0,0,4.0,-2.07,5.63,0.49,0.12,-0.66,2.71,6.2,4.984062121987778,22.484800627848195,-30.842611815235244,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,89.7,1800.0,7.9997179690609155,-130.37689792660714,-4.584225749103002,3,2,8.0,-2.02,5.42,-1.36,0.73,0.03,1.77,6.7,-17.177895899048806,27.780164001660317,-23.072985403430643,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-31,98.1,2528.0,6.678144234665683,-142.65431808827068,-2.397249698221994,2,2,11.0,-2.14,5.51,-0.89,1.28,-0.43,3.69,6.4,-13.67393281418066,34.00793699012759,-14.334758588682892,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,85.6,2863.0,3.847268590998506,-124.63932549548068,-3.362614689257354,1,2,14.0,-2.0,5.56,0.98,-0.81,0.46,0.79,6.6,9.417428219489056,24.990775453895683,-40.20644179133124,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,89.3,1908.0,6.829053496972346,-129.84344804021703,-4.901763731345205,1,1,8.0,-1.95,5.44,-1.21,0.96,-0.22,1.84,6.6,-15.08568174278406,26.865212643887965,-20.495487616433053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,97.2,2676.0,9.450917164179796,-141.20339472975488,-2.9937473960807863,0,1,12.0,-2.11,5.53,-0.89,1.57,0.65,3.68,6.4,-14.105212942907546,33.3657628215643,-10.731904161661658,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,88.6,1811.0,6.836657520732022,-128.859677303401,-4.727555443598567,0,0,7.0,-2.03,5.45,-1.27,0.78,-0.34,1.72,6.6,-15.571851401261958,25.29258254580384,-22.65762520021684,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,97.6,2634.0,9.180579017558022,-141.75368649611144,-4.409069863667968,1,2,2.0,-2.09,5.4,-1.3,1.53,0.2,3.02,6.6,-19.605751753268432,33.73357481600466,-10.68324550104596,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-31,88.5,2605.0,6.102643900261898,-128.73867067397717,-4.434543180845391,1,2,14.0,-1.94,5.66,0.33,-0.02,0.84,1.35,6.3,2.48348312958733,25.4536807451919,-31.70389849132094,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,89.3,2604.0,5.67224820086018,-130.01095676795538,-5.892858071208085,1,1,14.0,-2.03,5.59,0.26,0.34,0.49,1.07,6.4,1.8573828194797963,24.61013335803179,-27.33258862626996,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,82.2,2815.0,0.1531675879274595,-119.5903054461898,4.083397347518001,0,1,11.0,-1.94,5.63,1.06,-0.93,-0.96,3.75,6.2,10.16049605746488,23.280591696755817,-42.14131287987551,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,89.2,2588.0,5.385101325575163,-129.91205630572102,-4.865490207958133,0,0,9.0,-2.03,5.55,0.37,0.59,0.46,1.67,6.6,3.273208216308517,23.856528368430283,-24.745925156384686,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,88.8,2703.0,2.605717314395314,-129.54835760745706,-0.6874397080877266,3,2,1.0,-2.19,5.6,0.42,0.26,-0.77,3.11,6.3,4.290890274089746,23.17882301450395,-29.28219667131654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-08-31,89.6,2755.0,5.385900422978765,-130.57300025568418,-2.221742415320156,3,2,6.0,-2.03,5.59,0.41,-0.17,0.5,2.15,6.3,3.731065192117904,25.268565918669378,-33.88506046558494,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,97.5,2575.0,8.371787555963659,-141.66170992131734,-4.207745848464566,3,1,2.0,-2.16,5.45,-1.06,1.52,0.06,3.12,6.3,-16.193503133464617,34.33533423640668,-10.933162018268687,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,83.6,2751.0,6.060055002017472,-121.55543881003008,-2.099848247804382,2,1,14.0,-2.01,5.63,0.56,-1.0,1.1,1.05,6.4,4.290663304362743,25.34965096898697,-41.82149834644041,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,96.1,2556.0,9.165080258203783,-139.58714588661374,-1.9163955875751637,1,1,12.0,-2.06,5.61,-0.92,1.43,0.61,3.97,6.3,-14.196916595420582,34.456423664973656,-13.331008610058555,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,96.2,2546.0,6.536720838062078,-139.79290076570618,-6.095378793221235,1,0,4.0,-2.09,5.5,-1.1,1.4,-0.57,2.29,6.4,-15.880890768818936,32.28106248436728,-12.657453430374204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,84.6,2767.0,5.062712186881285,-123.11820708583863,-5.1729103389531055,0,0,14.0,-1.97,5.67,0.58,-0.88,0.69,-0.03,6.3,4.849759363456482,25.499463536320143,-40.279247306990925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,97.0,2496.0,8.937530549052411,-140.87194904767088,-4.686302931751733,1,1,6.0,-2.13,5.42,-1.01,1.35,0.34,2.74,6.5,-15.519092684001384,33.78440725219048,-13.293541328988196,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-31,83.0,2875.0,2.520375833822432,-120.89523357740605,0.811331871063633,1,0,5.0,-2.07,5.64,1.12,-1.18,-0.01,2.15,6.3,10.410267097831673,24.793211282438705,-44.05151574459331,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,84.0,2816.0,5.077675053173515,-122.22800434136995,-1.4222606671035396,0,0,14.0,-2.05,5.7,1.09,-0.96,1.07,1.48,6.4,9.77716221737991,26.15503852004094,-41.62702144107296,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,88.7,2476.0,6.393403442651072,-129.1973235287229,-4.24421349059949,0,2,14.0,-2.03,5.66,0.49,0.45,1.0,1.88,6.3,4.467634139846297,22.44785952107187,-26.465677193828064,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-08-31,86.3,2532.0,4.657511794849627,-125.63108851489292,-0.4302011939689295,0,1,3.0,-2.05,5.62,0.62,0.15,0.44,2.97,6.3,5.6551005777101295,24.14990528224464,-30.690682777940832,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,88.1,2554.0,5.356842737913358,-128.32541517707952,-3.507074727791152,0,0,6.0,-2.02,5.71,0.54,0.79,0.64,2.46,6.4,5.060535858496724,23.46915847687015,-22.89748551187085,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,96.5,2536.0,7.984196092249537,-140.23511148675246,-5.32248432185668,0,0,2.0,-2.13,5.57,-1.11,1.51,-0.09,2.75,6.5,-16.551545987446715,34.55943054082154,-11.317743593211675,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-31,96.5,2557.0,7.238180121020159,-140.30566893471538,-5.57682956378925,1,1,4.0,-2.11,5.47,-1.24,1.14,-0.45,2.26,6.5,-17.982868256003457,30.80922644712817,-16.010475811730053,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-31,88.9,2529.0,7.671086031648175,-129.3030124467925,-5.803268413194345,0,1,14.0,-1.95,5.59,0.47,0.21,1.58,0.95,6.4,3.817230699179359,24.73398903983777,-28.89664841498743,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,83.0,2820.0,3.152510920922777,-120.86039186539846,-1.203537388487329,0,0,9.0,-1.93,5.75,1.14,-0.78,0.43,1.72,6.2,10.48521714380004,24.475206951051437,-39.78597323400568,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,89.3,2650.0,4.028079244268231,-130.26397744862743,-4.890745348008729,1,2,8.0,-2.19,5.59,0.45,0.49,-0.17,1.66,6.3,4.568403203793785,20.50638925035398,-25.820076448686734,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-08-31,97.8,2594.0,5.569363251309424,-142.35235907781274,-4.301040019576377,0,2,11.0,-2.18,5.57,-1.16,1.46,-1.11,3.19,6.3,-16.99862406462466,32.19944059293218,-11.57841169491609,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,97.0,2469.0,6.982053139934977,-141.1006795817865,-4.041414587081861,0,1,1.0,-2.16,5.43,-1.23,1.29,-0.61,2.94,6.4,-18.032388719958345,32.74921027971027,-14.281259803987778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,88.4,2434.0,2.780843433138476,-128.8461008745239,-1.314855628483826,0,0,1.0,-2.16,5.63,0.4,0.57,-0.69,3.13,6.2,3.9509019271552472,23.26741494076561,-25.65481794442929,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,96.8,2616.0,8.676882572250669,-140.52489831752234,-7.173986659704726,1,1,8.0,-2.1,5.48,-1.31,1.39,0.02,1.89,6.5,-19.423817146416987,34.37578003317395,-12.21679675894193,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-31,97.0,2528.0,9.176432668956414,-140.82462531706094,-6.420676105966918,1,0,6.0,-2.02,5.53,-1.27,1.63,0.33,2.44,6.4,-19.048318229274237,33.05182170572304,-9.16100058527008,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-31,95.8,2481.0,10.127145866975752,-138.88682338132517,-9.451728972003789,0,0,14.0,-2.06,5.4,-1.38,1.23,0.59,0.73,6.5,-20.22815350882175,32.23203030660678,-14.161122740380453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,96.2,2511.0,8.13267718077617,-139.78232585965176,-4.343987769549101,1,1,2.0,-2.01,5.51,-1.22,1.4,0.02,2.95,6.3,-17.817517805057925,32.59723958649399,-13.07529673560036,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-31,96.9,2565.0,5.435756969886327,-140.9526158378267,-2.8611806874616765,0,1,11.0,-2.2,5.53,-1.29,1.5,-1.27,3.66,6.4,-18.422129575569706,33.70249320273498,-11.76789486909134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,96.0,2531.0,9.339914886101806,-139.23696226709922,-7.465330787385197,0,0,8.0,-2.18,5.42,-1.39,1.36,0.16,1.62,6.5,-20.2632492025713,33.930491525861335,-12.97194496173158,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,96.8,2615.0,10.396298969786674,-140.3879646569701,-7.63167021756853,1,2,9.0,-2.03,5.55,-1.28,1.5,0.76,1.87,6.5,-19.36348565284449,34.13599163499736,-10.774735393324738,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-31,88.9,2555.0,8.889433910250839,-129.19881834407028,-7.014097437882667,0,2,14.0,-1.99,5.62,0.29,0.49,1.88,0.74,6.5,1.643674592347656,24.390232175021808,-25.501217362731197,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-31,96.1,2502.0,9.671285750994546,-139.39138034392968,-6.908105762765388,0,1,9.0,-1.96,5.49,-1.3,1.41,0.58,1.95,6.4,-19.178987039915437,34.00711486989003,-12.383494340295766,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-31,96.1,2526.0,7.913872147919273,-139.60310015767809,-4.428663195313235,0,0,2.0,-2.1,5.57,-1.2,1.64,-0.14,3.16,6.3,-17.544298038276118,34.88205224017986,-10.054787534665582,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,89.4,2666.0,7.108783829459044,-130.20480502380332,-2.5676334107837184,3,2,14.0,-1.87,5.48,0.37,0.49,1.32,2.46,6.5,2.9764251695575408,24.11330456293368,-26.262842286856763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-08-26,97.0,2554.0,5.179847937710076,-141.296649017833,-2.045917573671211,3,1,11.0,-1.83,5.42,-1.11,1.26,-0.85,3.69,6.6,-15.998575305094228,30.92168441429908,-14.930614222025628,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,88.1,1772.0,7.966842776330585,-128.07912604890464,-5.608604230572597,2,1,14.0,-1.81,5.39,-1.25,0.81,0.37,1.3,6.8,-15.356390561841849,24.712004296849884,-22.275356621021047,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,96.6,2414.0,7.406335100380182,-140.4995785262425,-5.686248440039566,2,0,6.0,-1.58,5.56,-0.81,1.41,0.49,2.57,6.7,-12.386434451000415,29.223321969946475,-12.405248975389084,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,95.7,2570.0,3.904502676778963,-139.45316390039105,-0.8533087630226612,1,0,11.0,-1.95,5.44,-1.17,1.44,-1.49,4.22,6.6,-16.17872679568815,30.70385867005945,-13.409799167170483,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,89.8,2589.0,6.918701339627881,-130.55071982398007,-8.016169849077885,0,0,14.0,-1.84,5.56,0.1,0.37,1.03,0.26,6.7,-0.1029513095897806,24.153299057742892,-26.58019623342579,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,98.1,2599.0,8.252552061341234,-142.48970683126683,-7.98082321968665,3,1,8.0,-1.84,5.53,-1.12,1.27,0.24,1.66,6.7,-17.169836238300267,31.73729309551201,-13.194895782926736,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-26,88.4,2744.0,1.3313597475635008,-128.9542317102566,1.8487840645282865,2,1,11.0,-1.85,5.73,0.41,0.35,-0.96,4.34,6.4,4.375627193319094,22.53949326870281,-28.72765875474239,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,87.7,2714.0,6.854359490268525,-127.66320850714924,-2.846793797107095,1,1,14.0,-1.83,5.65,0.34,-0.01,1.29,1.96,6.4,2.45046260565454,24.20561296127626,-31.91072831556844,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,87.8,1771.0,7.391340917219491,-127.53648818114912,-7.224092789284798,0,1,14.0,-1.79,5.41,-1.29,0.77,0.14,0.58,6.8,-15.535010533152192,25.018021174200783,-22.47901178975985,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,95.2,2574.0,5.3781694515521465,-138.47683241573068,-3.361008112233351,0,0,11.0,-1.98,5.54,-1.08,1.51,-0.86,3.39,6.6,-15.08057313771304,32.550833466973174,-12.290190868012449,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,89.5,2528.0,6.4440078121698905,-130.27892802704045,-3.6656757161363664,2,2,14.0,-1.86,5.55,0.36,0.4,1.05,1.99,6.5,2.8322620637866605,25.095830589555373,-27.076695257788018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-26,90.9,2604.0,10.990610256704896,-131.86115227879293,-7.066665513768776,1,2,14.0,-1.64,5.57,0.41,0.51,3.08,0.84,6.6,2.664515294898914,25.753679500404505,-24.920622071569305,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,96.1,2469.0,4.894440452630088,-139.95418919016933,-1.7244021616394318,1,1,11.0,-1.71,5.64,-0.87,1.18,-0.62,3.9,6.5,-12.573259311038028,30.36362117522644,-16.404777192578504,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,87.5,1718.0,6.80927054304389,-127.19220786816336,-5.998648857814184,0,1,13.0,-1.79,5.4,-1.24,0.87,-0.06,1.13,6.8,-14.893858345612218,25.193320450060504,-21.71900421758104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,95.6,2586.0,8.365253615468944,-138.88083418193233,-6.123612037930354,0,0,6.0,-1.7,5.6,-1.07,1.57,0.55,2.5,6.7,-15.69192996102657,31.61152118606381,-10.62846864547186,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,86.8,1494.0,6.647018002149948,-126.2774883739374,-2.9128630718473016,1,0,5.0,-1.67,5.56,-1.1,0.89,0.15,2.55,6.7,-13.131448855344072,23.45642097961668,-22.210204402698324,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-26,82.5,2884.0,4.430101072177031,-120.09522121620256,-4.888065608348477,0,0,14.0,-1.68,5.75,0.87,-0.75,1.02,0.08,6.4,7.513895199826392,24.62597702273285,-38.65009240775765,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,89.7,2632.0,6.643153779144389,-130.45434640557187,-7.669044896357724,2,2,14.0,-1.72,5.68,0.31,0.28,1.22,0.43,6.5,2.269114483177617,25.02626502494329,-27.62532701008444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-08-26,88.0,2522.0,2.4824935230079577,-128.32941586914666,0.5116290071877939,1,2,1.0,-1.78,5.67,0.37,0.2,-0.44,3.58,6.3,3.728884542160458,23.014077749202038,-30.178583883674182,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,95.8,2516.0,6.90562124875615,-139.43541855355883,-4.110483346478123,1,1,5.0,-1.8,5.51,-1.25,1.34,-0.27,3.0,6.7,-17.810637572852325,29.167501610216384,-13.936448519455457,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,86.5,1708.0,6.806994419315196,-125.7203750845917,-5.828836816997869,0,1,14.0,-1.78,5.45,-1.12,0.74,0.09,1.06,6.9,-13.257162220236362,24.543101856653475,-23.324974585247293,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,94.7,2477.0,6.963248528378869,-137.66263991084227,-5.90659655257812,0,0,5.0,-1.75,5.62,-0.94,1.58,0.11,2.54,6.6,-13.464072360180843,30.58230946646788,-10.98212806547789,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,83.9,2725.0,1.2075348374091015,-122.19404603537008,1.1567335905301517,1,2,1.0,-1.78,5.67,0.77,-0.69,-0.61,2.83,6.5,7.479833114257475,23.25900411211447,-39.5024455716124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-26,89.0,2460.0,5.485964443278039,-129.53736534680922,-4.292545304065772,1,2,9.0,-1.79,5.7,0.31,0.46,0.7,1.92,6.7,2.506310047274637,24.57490340249995,-26.32040707932544,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,97.5,2545.0,9.0274389485926,-141.7962467441939,-2.056461161440001,0,2,12.0,-1.88,5.6,-0.96,1.34,0.63,3.93,6.6,-15.07667667110738,32.71664939235079,-13.858430747606093,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,96.2,2456.0,6.77216277346722,-139.9057967386835,-4.3402941011844,0,1,3.0,-1.6,5.67,-0.63,1.46,0.41,3.18,6.5,-9.83690923827102,31.800695835285477,-12.162812422247333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,95.4,2483.0,8.29282560915721,-138.76124247466203,-3.3245715387644768,0,0,12.0,-1.75,5.66,-0.74,1.53,0.75,3.57,6.6,-11.435662470214758,31.33825498076933,-11.81580764694589,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,96.3,2551.0,6.999593700659235,-140.0190150808776,-5.449343157572914,2,2,5.0,-1.71,5.67,-1.0,1.38,0.05,2.71,6.7,-14.75499759647171,31.91688672870813,-13.024258991277891,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-26,96.1,2511.0,8.801159089320322,-139.69016696318815,-5.573204833713512,2,1,12.0,-1.7,5.65,-0.84,1.41,0.88,2.65,6.6,-13.019207477065258,30.898979803062637,-12.622294913842088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,89.2,2609.0,7.4635323122539,-129.75608893594267,-6.363026850878339,1,1,14.0,-1.72,5.68,0.61,0.08,1.83,0.74,6.6,5.5158213583227536,25.234368555753218,-30.18319108066864,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,96.4,2607.0,9.14919218961244,-139.94180027060844,-6.06110192643609,1,0,6.0,-1.82,5.69,-0.98,1.42,0.76,2.52,6.7,-15.04190280293028,32.91950587294274,-12.360609498782306,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,82.8,2824.0,3.697550559922008,-120.61087550354364,-3.4381461123791217,0,0,14.0,-1.73,5.76,0.88,-0.97,0.64,0.59,6.6,7.848031727847236,24.349965981478167,-41.103633416323255,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,88.1,2764.0,6.665146780898436,-128.18135160788543,-5.221437435886698,1,2,14.0,-1.7,5.65,0.49,0.29,1.45,1.26,6.4,4.158326925827835,23.809671818062384,-28.11292676537597,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-08-26,95.3,2679.0,6.041271292253388,-138.5567910218591,-5.157072370753725,1,1,5.0,-1.66,5.67,-1.04,1.33,-0.27,2.7,6.6,-14.81037612907062,32.169449849934296,-14.106075373648054,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,95.3,2431.0,6.068498255616342,-138.67527416697794,-4.049977089300128,1,0,2.0,-1.64,5.69,-0.76,1.38,0.01,3.18,6.5,-11.212721073902804,30.794305416371905,-13.69737456483258,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,88.9,2560.0,7.346446299270682,-129.2534989448456,-5.522526760537848,0,0,14.0,-1.79,5.68,0.52,0.34,1.65,1.27,6.4,4.434903790871116,25.082127569767785,-27.49052041040153,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,97.4,2544.0,5.218124446090205,-141.69193904537644,-5.084050670806078,2,2,4.0,-1.79,5.58,-1.07,1.42,-0.77,2.85,6.6,-15.55458271419936,33.224011012984555,-12.12388325494494,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-26,86.0,2956.0,6.954972947188028,-125.01258430167115,-6.728584949229331,1,2,14.0,-1.76,5.74,0.85,-0.91,1.89,-0.52,6.5,7.396450147753908,26.43747198543591,-40.41566481385397,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,89.7,2482.0,4.2214984737531385,-130.66410348070144,-4.74062689809331,1,1,13.0,-2.09,5.49,0.45,0.25,-0.01,1.38,6.4,4.292557725872624,26.60815999285727,-28.571437353365656,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,95.2,2544.0,7.050916049113216,-138.46291518425014,-3.953972315245932,1,0,2.0,-1.8,5.59,-0.89,1.44,0.1,3.17,6.7,-13.045120196235631,31.09421134222497,-12.921393828959134,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,95.6,2495.0,4.113580578738,-139.1771950485767,-2.0898284524641144,0,0,11.0,-1.87,5.69,-0.84,1.3,-1.04,3.88,6.6,-11.83646929659019,32.19962772617624,-14.997124763752062,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,83.0,2844.0,2.671195039990106,-120.95810352049652,-0.5808156932595708,1,1,9.0,-1.69,5.77,0.94,-0.98,0.28,1.85,6.4,8.718480581338726,23.72355822660621,-41.9423171084532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
