game_date,release_speed,release_spin_rate,vx0,vy0,vz0,balls,strikes,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,ax,ay,az,CH,CU,FF,SL,ball,called_strike,double,field_error,field_out,home_run,single,strikeout,strikeout_looking,swinging_strike,walk
2020-09-11,98.8,2434.0,5.42906158396207,-143.76406480569966,-1.1137511030178762,0,0,12.0,-1.18,5.56,-0.48,1.43,0.38,4.37,6.9,-7.979725414360058,34.737147618630175,-12.415063380674358,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,98.7,2471.0,6.030090280709277,-143.533112456504,-2.4744222573026056,1,2,12.0,-1.13,5.55,-0.45,1.44,0.68,3.86,6.7,-7.710435732821107,35.47901421177227,-11.975447666501976,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-11,99.7,2471.0,3.999624389250575,-145.04287898284315,-4.879455772441415,1,2,1.0,-1.09,5.56,-0.74,1.58,-0.28,3.18,6.8,-11.45324393836058,35.88934947226457,-8.998566074055507,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,99.3,2497.0,5.056670032504308,-144.41568346711546,-4.869949279830113,1,1,2.0,-1.09,5.59,-0.56,1.66,0.25,3.26,6.8,-9.10668181062263,35.65592232289696,-8.061983355712526,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,99.1,2572.0,3.1871487664604707,-144.15250842193336,-4.822467082068023,1,0,1.0,-1.23,5.55,-0.8,1.53,-0.76,3.1,6.8,-11.921387002174765,36.1959967455194,-10.03269484645027,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,98.4,2627.0,8.017046772680578,-142.892684184768,-6.975452889867577,0,0,14.0,-1.14,5.54,-0.7,1.57,1.19,2.31,7.0,-11.453714062831637,34.1191936879361,-9.193114276661795,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,92.1,1513.0,6.455766298446137,-133.83391755624766,-8.075601369380916,3,2,14.0,-1.01,5.62,-0.83,0.67,0.81,0.73,6.7,-11.371342517306944,28.941021880382305,-22.50314666734198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-09-11,99.5,2364.0,5.174410576088545,-144.74118274036994,-6.299942255652575,3,2,5.0,-1.22,5.57,-0.68,1.25,0.08,2.39,6.7,-10.726917400801014,34.2284583662126,-13.340331719151576,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,93.1,2413.0,4.159866355781332,-135.54103328112396,-3.626630880735776,3,2,9.0,-1.24,5.61,0.3,0.31,0.62,2.23,6.8,2.8049976585044023,28.54767485067225,-27.736753066500395,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,99.0,2407.0,7.364879120198401,-143.81811013662616,-7.389960599829133,3,2,14.0,-1.16,5.52,-0.63,1.43,0.98,2.06,6.9,-10.491628933160456,34.69003192799665,-10.749732553252436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,92.8,1589.0,5.088480790574192,-134.90707358237472,-6.400016755328398,3,2,13.0,-1.18,5.56,-1.18,0.52,-0.22,1.26,6.9,-15.543493930200022,29.53817265785188,-24.67618166157008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,99.4,2457.0,4.775406496903571,-144.57255430318736,-6.563899449631475,3,2,5.0,-1.25,5.6,-0.56,1.38,0.0,2.43,6.8,-8.965029107344769,34.462012658019695,-11.451373887691451,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,92.8,1516.0,5.687527757130528,-134.82518836731745,-8.512449664894396,2,2,14.0,-1.07,5.51,-0.82,0.81,0.43,0.63,6.9,-11.2983990953659,31.292213470912504,-20.503330511526357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,98.4,2453.0,7.656559272902607,-143.1032869100612,-5.378307184343632,2,2,12.0,-1.1,5.58,-0.57,1.22,1.2,2.66,7.0,-9.49535280691336,31.65484169959522,-14.345312389169306,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,91.7,2400.0,5.450697097280148,-133.4684854158149,-4.455289154817017,1,2,14.0,-1.24,5.62,0.49,0.28,1.32,1.8,6.7,4.802962609206671,27.394264166365687,-28.053591680757236,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,91.9,1638.0,5.137207730832232,-133.65046049140835,-6.834465756944421,1,1,14.0,-1.04,5.53,-1.05,0.6,0.07,1.06,6.8,-13.672246846893612,29.106301063666997,-23.65501539835021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,92.3,2620.0,7.334029397773451,-134.23895912355002,-4.617302562665166,0,1,14.0,-1.47,5.7,0.09,0.36,1.47,1.92,6.7,-0.5131117356192363,28.514315227862163,-26.98836019209075,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,97.0,2453.0,4.9303929569563065,-141.26349449654754,-3.4812388563728693,0,0,2.0,-1.4,5.58,-0.31,1.31,0.16,3.35,6.9,-5.224681722246912,32.35934915751531,-14.02793633680161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,91.5,1632.0,5.414414074155142,-133.13179456472284,-6.5475853793903775,2,2,14.0,-0.97,5.48,-0.88,0.85,0.4,1.32,7.0,-11.632112723745015,27.6732128377026,-20.914221433302583,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-11,99.3,2571.0,7.893820997917785,-144.30540309382332,-7.812499301600456,1,2,14.0,-1.04,5.43,-0.41,1.5,1.45,1.92,6.9,-7.61331628414369,33.39314552183492,-9.540126686580985,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,91.8,2701.0,1.9040383261363216,-133.73792400659678,-1.132650082980099,1,1,2.0,-1.29,5.59,0.33,0.32,-0.26,3.12,6.8,3.654060674096015,26.991813609077752,-28.285497353928072,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,93.5,2547.0,5.515000682732243,-135.94294386348878,-7.594796906657897,0,1,14.0,-1.28,5.55,0.06,0.3,0.9,0.65,6.7,-0.4372077596926387,29.54853701586468,-27.01390435310648,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,99.4,2553.0,5.860587484407361,-144.49469993009046,-6.507363919290638,0,0,6.0,-1.13,5.54,-0.77,1.38,0.34,2.37,6.7,-12.106678049940562,34.574942336582964,-11.5777972603829,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,92.3,2511.0,5.0620442062353135,-134.38630602152116,-4.570508571812534,3,2,9.0,-1.35,5.62,0.2,0.29,0.79,1.8,6.8,1.2659343436654362,29.261679208854066,-27.854763186167776,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-11,98.4,2475.0,4.52304818096797,-143.10073871208056,-5.439032839909294,3,1,4.0,-1.3,5.59,-0.94,1.44,-0.45,2.81,6.9,-13.93485650281586,35.5212183453263,-11.3900375676029,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,91.6,2484.0,4.367672364878904,-133.32748603598574,-6.081225761357317,2,1,14.0,-1.1,5.63,0.33,0.36,0.89,1.23,6.7,3.0817367057749108,26.649727824773304,-26.87409034748152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,97.9,2523.0,3.162752487306934,-142.61542203605336,-4.740351839141558,2,0,1.0,-1.25,5.55,-0.71,1.35,-0.7,2.95,6.9,-10.412730806133426,31.755578789000943,-12.78040209170632,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,98.9,2536.0,2.121608296446924,-144.04600412515416,-5.6838854314056375,1,0,11.0,-1.43,5.51,-0.86,1.34,-1.39,2.59,6.6,-12.482600659583715,33.39921312704023,-12.462299646686876,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,92.0,1531.0,5.6712008006262185,-133.7638892557151,-6.540734257059885,0,0,14.0,-1.22,5.56,-0.96,0.61,0.17,1.22,6.7,-12.768700559610496,28.189425281083835,-23.602949149341708,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,91.1,2584.0,3.987057877930451,-132.62056103935848,-6.202876725743585,1,2,14.0,-1.3,5.6,0.37,0.37,0.6,1.13,6.8,3.63957781677548,26.678517980964788,-26.7567378650071,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-09-11,92.5,2498.0,5.638818582621137,-134.57709656119093,-7.721882089572168,0,2,14.0,-1.12,5.57,0.22,0.52,1.27,0.76,6.7,1.6188799200490285,25.540284876235336,-24.49848091981256,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,96.6,2408.0,6.635823050932113,-140.5758088381901,-3.6616094536542367,0,1,3.0,-1.33,5.55,-0.42,1.33,0.78,3.24,6.8,-7.131873508563539,32.19479606251998,-13.8975675987509,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,96.9,2365.0,6.954569494345457,-140.89815019065233,-6.052261303408068,0,0,14.0,-1.29,5.57,-0.5,1.34,0.86,2.38,6.8,-8.32565917647159,33.665425028510974,-13.196784813333172,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,92.8,2636.0,4.307895625448922,-135.3029603908921,-4.630801089520704,0,1,6.0,-1.27,5.61,0.37,0.54,0.71,2.06,6.7,3.844775775642741,24.12267959539012,-24.79547226367573,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-09-11,98.7,2519.0,5.654870186817473,-143.65139002786606,-6.575837742858671,0,0,6.0,-1.16,5.49,-0.53,1.22,0.45,2.15,6.9,-8.568416924921875,31.21113657668581,-13.981481705477712,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,92.9,1822.0,7.05628923256241,-135.01504771175146,-6.0343738564090685,1,2,14.0,-1.13,5.53,-1.33,0.34,0.46,1.22,6.9,-17.776699897353023,30.04935917190182,-26.850417094161457,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-11,93.0,2528.0,4.62886478565652,-135.43324453110057,-5.061267852525255,1,1,14.0,-1.2,5.6,0.33,0.57,0.87,1.91,6.7,3.2247240413723466,25.89923126372336,-24.311105773966094,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,98.2,2442.0,2.9766225712601617,-142.9125166066774,-6.033382197178322,1,0,4.0,-1.32,5.66,-0.46,1.38,-0.62,2.61,6.7,-6.9457534750928085,32.829980413678946,-12.007954138753009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,98.6,2431.0,2.496220062322158,-143.6535265528228,-2.8368978976401,0,0,11.0,-1.26,5.58,-0.38,1.17,-0.67,3.55,6.7,-5.84869752517845,33.01832928616234,-15.461867406965617,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,92.1,2485.0,4.492434583987072,-134.21705062140103,-3.983061650277712,3,2,14.0,-1.12,5.65,0.62,0.23,1.16,2.01,6.7,6.722438902363853,26.262111280973578,-28.83271285552714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-11,99.5,2439.0,2.5041260235213807,-144.82150787640953,-4.152356132443019,2,2,11.0,-1.44,5.54,-0.68,1.34,-1.12,3.21,6.9,-10.142734506492731,36.13160472564379,-12.553966198116896,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,92.3,2586.0,6.627915690276892,-134.3290592505079,-5.726974961922056,2,1,14.0,-1.19,5.65,0.6,0.21,1.91,1.31,6.7,5.915297886646314,28.035785015870665,-28.59047642550683,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,92.2,2654.0,7.013045904746004,-133.96482855883133,-8.16232606743342,1,1,14.0,-1.25,5.67,0.24,0.33,1.69,0.48,6.7,1.4783262360747382,27.401103806339435,-26.639177933385355,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,91.8,2639.0,6.520457337222305,-133.5807995175083,-5.147501786904106,0,1,14.0,-1.24,5.71,0.33,0.34,1.6,1.68,6.7,2.5895303803702028,27.068184114209263,-27.21988497128653,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,97.6,2490.0,4.672118626993196,-142.03005591301684,-4.523856302887545,0,0,2.0,-1.32,5.61,-0.56,1.33,-0.08,3.03,6.7,-8.685556621904896,32.35214087750612,-13.361841185376951,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,99.6,2558.0,5.566286238740246,-144.57290999717597,-8.861283000120643,1,2,9.0,-1.0,5.58,-0.67,1.54,0.44,1.7,6.8,-10.796090496140945,38.04081601700148,-8.676326459411316,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-09-11,92.7,2637.0,2.1297654282967096,-134.99358043400483,-3.8039504405636255,1,1,5.0,-1.17,5.56,0.4,0.59,0.0,2.33,6.7,4.509098358538101,28.145350061330163,-24.36616662603623,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,92.7,2588.0,4.0929534110541095,-134.90909824963268,-5.657921052423643,0,1,14.0,-1.04,5.65,0.37,0.44,0.86,1.57,6.8,3.6656959534634175,28.58553408973164,-25.76062432358894,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,99.3,2580.0,4.452345193672361,-144.34014458411946,-7.840109313257975,0,0,8.0,-1.21,5.57,-0.7,1.43,-0.2,1.97,6.8,-10.84887072335945,33.58179500765635,-10.592573128500431,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,92.8,2570.0,1.599479606243075,-135.279625201224,-1.5296068280205128,2,2,2.0,-1.09,5.66,0.38,0.39,-0.15,3.17,6.6,4.403610376534424,26.2333411104508,-27.23219500662741,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-09-11,92.2,2592.0,6.673068956809076,-134.07468224138972,-7.64921223549913,1,2,14.0,-1.06,5.6,0.32,0.31,1.81,0.6,6.9,2.555405574765554,27.11885780837224,-27.01556059871152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,93.0,2586.0,6.008994313896865,-135.32356166693998,-5.31889714414112,0,2,14.0,-1.01,5.65,0.3,0.26,1.56,1.57,6.8,2.436835228913403,28.33356888677404,-28.03470612100497,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,98.8,2579.0,6.415311999654748,-143.51408867164187,-7.779873772887747,0,1,9.0,-1.09,5.56,-0.74,1.49,0.61,1.98,6.8,-11.874456013396992,37.73023008253679,-9.964177070179206,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,100.6,2510.0,6.453906849357178,-146.21676397872852,-6.129306114710404,0,0,6.0,-1.15,5.54,-1.0,1.53,0.29,2.72,6.8,-15.926240549420282,35.71709294402724,-8.993176134813927,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-11,93.9,1611.0,5.558317938831014,-136.64094464721444,-7.069741066767432,1,1,14.0,-1.06,5.63,-1.17,0.59,0.07,1.22,6.8,-15.874992387124443,28.855632484276803,-23.46800759491959,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-11,93.3,2573.0,3.608086290510791,-135.90992457994648,-3.7775261000026137,1,0,6.0,-1.15,5.65,0.25,0.41,0.46,2.33,6.6,2.4454285911828197,26.754253991022377,-26.52497113711417,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,94.5,2544.0,5.201248455418296,-137.5481485745902,-6.7651109637162845,0,0,14.0,-1.17,5.66,0.31,0.47,1.08,1.32,6.7,2.936752084967639,27.06891980058326,-25.049526507596934,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-11,99.9,2574.0,6.0953516793255424,-145.20365931949985,-7.407617689554463,0,1,6.0,-1.26,5.57,-0.45,1.49,0.54,2.21,6.9,-7.85042712292811,35.238826324665666,-9.58786973623325,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020-09-11,99.9,2519.0,5.693890201722416,-145.22774273448536,-5.443536208371587,0,0,2.0,-1.31,5.57,-0.55,1.52,0.26,2.94,6.8,-9.197873017546687,35.72417899169007,-9.621842038943532,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,99.9,2571.0,3.4974120615677964,-145.38134206139242,-5.970903689752496,0,2,1.0,-1.49,5.63,-0.57,1.57,-0.72,2.86,6.7,-8.892631559019067,36.72206815557941,-8.683760875016057,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-11,98.9,2512.0,4.157851728861743,-143.7938505113728,-7.00896692524467,0,1,5.0,-1.25,5.66,-0.57,1.45,-0.23,2.35,6.9,-8.879223921277518,35.25774610918053,-10.587717999397908,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-11,98.3,2423.0,4.892746434786403,-142.9180983219367,-6.391222028516376,0,0,5.0,-1.47,5.61,-0.62,1.48,-0.21,2.5,6.7,-9.666439217868572,34.15817399205173,-10.682966291397069,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,91.5,2524.0,3.860931897710899,-133.29438260655309,-4.150426094133573,3,2,9.0,-1.22,5.38,0.38,0.51,0.61,1.9,6.9,3.83844419769594,24.67290497094826,-25.40351578542196,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-06,89.3,1466.0,-0.8501370254051006,-130.2526035575443,1.142069456336796,2,2,11.0,-1.06,5.39,-0.64,0.64,-1.94,3.99,6.9,-7.179857312910713,24.04073592670573,-25.25019611688638,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,93.4,2475.0,5.60457571090492,-136.1057237344384,-4.435003596119264,2,2,14.0,-1.12,5.48,0.12,0.53,1.14,2.04,6.9,0.5437310452212013,24.45523964596261,-24.845146872898383,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,99.2,2557.0,1.028233962276911,-144.57574144774404,-3.3166316789245185,1,2,11.0,-1.18,5.4,-0.81,1.37,-1.5,3.4,6.8,-11.54647923644744,33.204632507282135,-12.44670305698484,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.9,2664.0,2.231847613546886,-134.0913530883019,-0.1606198015925255,1,1,2.0,-1.22,5.51,0.26,0.42,-0.12,3.55,6.5,2.7929322074677323,24.333268981158387,-27.17548848411382,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,98.8,1574.0,3.7804857261413214,-143.9423028511105,-3.683513584274542,1,0,1.0,-1.26,5.35,-0.55,1.33,-0.35,3.16,6.7,-8.491996098347396,30.161151893510265,-13.028348717641324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,92.7,2681.0,5.2466669848388605,-135.13884559783378,-4.417663683439736,0,0,14.0,-1.13,5.39,0.32,0.45,1.18,1.85,6.6,3.032661149810719,23.695003380229718,-25.930515148780373,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,99.1,2504.0,8.49103785207185,-144.21112619025982,-4.7731737698528125,3,2,12.0,-1.08,5.36,-0.5,1.24,1.56,2.73,7.0,-8.866804198842186,30.39746297016936,-13.91849462191173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-09-06,93.0,2483.0,4.559625607999265,-135.47399442831696,-6.240325771119296,3,2,14.0,-1.21,5.4,0.06,0.29,0.59,1.03,6.9,-0.1301274039361437,24.31428633608336,-27.540546108794963,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,90.6,1556.0,5.300174569975742,-131.91884477902164,-7.385254628043348,2,2,14.0,-1.03,5.42,-1.09,0.47,0.14,0.56,6.8,-13.871516710467905,23.095411552845466,-25.44532757649093,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,92.7,2546.0,2.925425001182553,-135.2717477644728,-3.616884137026713,2,2,6.0,-1.26,5.38,0.47,0.59,0.28,2.27,6.5,5.404826078515275,23.022734190543584,-24.371162105652267,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,93.1,956.0,5.822374596116088,-135.56394859461918,-4.379654423618596,2,1,14.0,-1.29,5.43,0.3,0.69,1.22,2.11,6.8,2.5760619851428803,27.080942958135655,-22.874820890231707,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,92.7,2481.0,3.714961980398159,-135.14953786025458,-3.8802314953640464,2,0,6.0,-1.26,5.47,0.46,0.66,0.57,2.32,6.8,5.088665028909018,22.46892844514957,-23.428582084058228,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,91.3,1620.0,7.338245211100686,-132.71203391510335,-7.311630058644821,1,0,14.0,-1.1,5.39,-0.99,0.34,0.95,0.5,6.9,-13.12280435592858,24.43096608021292,-26.886004038688533,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.6,2526.0,6.273812730122897,-133.53823555193244,-3.1929962012631927,0,0,14.0,-1.27,5.41,0.23,0.36,1.39,2.19,6.6,1.726111463281277,22.48810329974244,-27.358212162531498,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.8,2653.0,6.093053819338856,-133.79354207828877,-5.6261121487752135,2,2,14.0,-1.07,5.47,0.21,0.35,1.48,1.31,6.8,1.5596445814979985,21.593956482514407,-27.16285265351824,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-06,97.8,2081.0,5.151748591851453,-142.41660413107763,-5.037863053943433,2,1,5.0,-1.23,5.43,-0.62,1.42,0.13,2.78,6.9,-9.482280571760484,27.58209087361968,-11.856001270827091,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,88.3,2591.0,1.2900921195172042,-128.76040395872283,0.7957386745756423,2,0,2.0,-1.26,5.51,0.59,0.2,-0.23,3.55,6.8,6.39864064684728,21.8638532089544,-30.20841030012116,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,90.3,2687.0,3.8373112992192,-131.64243494768664,1.3639412703875655,1,0,12.0,-1.28,5.54,0.32,0.24,0.52,3.95,6.5,3.0409957353868293,23.843717150075896,-29.757821222783114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.2,2606.0,3.9674281701002703,-132.8517309911259,-5.535435219514396,0,0,14.0,-1.31,5.48,0.11,0.29,0.35,1.25,6.7,0.6259774606954637,23.70166148824161,-27.837643827089543,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,96.6,2477.0,6.939317965865682,-140.59497325563987,-3.679095109632323,0,0,3.0,-1.31,5.43,-0.53,1.23,0.81,3.04,6.9,-8.501969167362613,29.085360583290388,-15.214692565045771,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-06,93.7,3006.0,4.216594024858747,-136.38402347704238,-6.06035297038692,1,2,14.0,-1.17,5.44,0.36,0.44,0.75,1.29,6.8,3.6721086292082266,27.780970196797952,-25.551088230292383,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-06,99.7,2421.0,4.768235687696762,-145.1762723383715,-5.505662068561447,1,1,4.0,-1.3,5.39,-0.91,1.11,-0.35,2.4,6.7,-13.910125743586391,32.52323752335606,-15.382647708582835,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,92.5,2574.0,5.175140728318588,-134.8131945123135,-3.827057143921627,1,0,14.0,-1.14,5.49,0.43,0.51,1.24,2.2,6.9,4.306598112914603,25.522721045648616,-25.363614504195063,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,99.3,2469.0,6.341327741758868,-144.2605398233934,-8.134178319730113,0,0,14.0,-1.18,5.4,-0.76,1.24,0.46,1.54,6.9,-12.109386835346005,33.145044995476695,-13.147673158812834,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.7,1571.0,4.1129786767892,-133.4701773360589,-5.768313382686991,2,2,13.0,-0.93,5.4,-0.84,0.5,-0.04,1.28,6.8,-10.955265066672691,26.061954498084955,-25.16202381214218,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-06,99.3,2585.0,8.689225717093834,-144.32414138827977,-6.559145096192333,1,2,12.0,-0.99,5.34,-0.73,1.37,1.51,2.17,7.0,-12.273709493468257,33.01854749981485,-11.61496299018308,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,92.5,2609.0,3.008978480564604,-134.6964354007488,-5.269890344942706,0,2,14.0,-1.25,5.44,0.39,0.35,0.24,1.44,6.8,4.154986403571673,26.454132381791496,-27.029519116600092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.8,1578.0,2.9938394775806194,-133.63278185051502,-5.942297585213357,0,1,13.0,-0.88,5.4,-1.0,0.6,-0.57,1.29,7.1,-12.614450501463187,28.052569553250898,-23.950036475463996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,92.0,2566.0,4.423685220114828,-134.11008032966936,-3.927162379019824,0,0,14.0,-1.13,5.45,0.31,0.24,0.86,1.87,6.8,2.983308262883664,23.327316079731965,-28.744514477517427,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,99.8,2514.0,5.533583233964197,-145.2175382005233,-4.2114150000194135,2,2,3.0,-1.04,5.47,-0.42,1.38,0.59,3.19,6.9,-7.172156885924562,32.69249402009233,-11.859921046480498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-06,93.1,2672.0,4.642257170813238,-135.67780532667356,-3.168084575554743,2,1,14.0,-1.07,5.46,0.21,0.32,0.9,2.3,7.1,1.795529849639459,25.645434766261893,-27.767722897313107,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,91.7,2662.0,2.375035893756598,-133.6986931810279,-3.421447243725049,2,0,8.0,-1.16,5.53,0.15,0.32,-0.1,2.19,6.5,1.3609878543517264,24.57628057524489,-27.812309251017805,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-06,99.0,2586.0,6.845094091996585,-144.17677504828532,-3.73902351234134,1,0,12.0,-1.1,5.48,-0.41,1.4,1.04,3.36,6.8,-7.17612160545697,30.002093776972625,-11.82359122281619,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,99.9,2522.0,11.198119409270491,-145.15894471400046,-4.884370124673779,0,0,12.0,-1.17,5.43,-0.53,1.41,2.39,2.94,6.9,-10.056897451320838,32.08725358675034,-11.213959063415722,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-06,91.9,1592.0,4.043977697284706,-133.8852114156519,-4.184980935693065,1,2,7.0,-1.02,5.42,-1.0,0.11,-0.3,1.59,6.9,-12.956187220132543,27.703233016355625,-30.18485041797344,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-06,97.1,2557.0,5.393696858691553,-141.41704558661863,-5.235317472091732,1,1,6.0,-1.25,5.36,-0.31,1.21,0.47,2.42,7.0,-5.30558966216132,29.17951497201245,-14.894643512134968,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-06,91.5,2701.0,1.2812699126497713,-133.43615672416763,0.4833012038610741,1,0,11.0,-1.18,5.46,0.68,0.19,-0.1,3.53,6.9,7.944287962329565,24.59131675866572,-30.106826219783155,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-06,93.1,2614.0,4.780527353868674,-135.57410501917045,-4.76822845494928,0,0,14.0,-1.24,5.43,0.37,0.6,0.91,1.91,7.2,3.696803679775172,25.031807602994604,-23.94506359760764,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
