game_date,home_team,away_team,release_speed,release_spin_rate,events,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,vx0,vy0,vz0,ax,ay,az,CH,FF,KC,SL,ball,called_strike,called_strikeout,double,field_error,field_out,home_run,single,strikeout,swinging_strike,walk
2020-08-03,NYY,PHI,97.0,2458.0,called_strike,6,-1.93,5.59,-1.14,1.47,0.68,2.81,6.7,9.637913987564533,-140.83013811796852,-5.209694392337221,-17.386625825378125,34.729496173240136,-11.634024434213204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,86.2,2676.0,called_strike,4,-1.98,5.78,0.37,0.0,-0.3,2.86,6.3,3.2541030210780493,-125.60444201685858,-0.7935153579819858,3.34899398759917,22.05950622948521,-32.24480740711076,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,81.5,2977.0,ball,14,-1.87,5.61,1.01,-1.3,1.05,-0.5,6.5,4.6293828425348575,-118.49125082269306,-4.551560455913649,8.45074499000023,25.79115436090959,-43.56887854583701,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,87.7,2654.0,single,9,-1.99,5.66,0.43,-0.12,0.73,1.69,6.1,5.678359528384054,-127.66326659563634,-3.2490176764222234,3.618969431358188,24.499332223897984,-33.089049712538525,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-08-03,NYY,PHI,96.0,2557.0,called_strike,9,-1.96,5.58,-0.88,1.31,0.79,1.65,6.6,9.307502343932574,-139.38119660610673,-7.7991419837464,-13.505949976829772,30.06732012268344,-13.50180193045816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.2,2421.0,field_out,4,-2.03,5.56,-1.0,1.35,-0.59,2.54,6.4,6.094044312470745,-140.03572621197887,-5.541141317394279,-14.503814038817376,29.58118675530642,-13.336041296513944,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,NYY,PHI,96.5,2490.0,swinging_strike,2,-2.03,5.62,-0.81,1.55,-0.24,2.99,6.5,6.635939128702833,-140.4619061411016,-4.991290552714327,-12.208930542713,30.281490124821715,-10.675656539676186,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,97.5,2467.0,field_out,4,-1.89,5.56,-0.97,1.41,-0.76,2.09,6.8,5.31239451306274,-141.76153663326377,-7.101486611667125,-14.298610054077448,32.065292013449024,-11.707998359330707,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,NYY,PHI,87.2,1848.0,ball,11,-1.93,5.45,-1.25,0.84,-1.18,2.63,6.7,4.40525772084371,-126.9362890124367,-2.3900514357396734,-14.40757616210746,24.706860516220445,-22.79167113771676,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,89.0,2541.0,ball,14,-1.94,5.61,0.33,0.26,0.84,0.08,6.6,6.180279255920629,-129.39383173516094,-8.168816775469402,2.634500865052836,22.90175644643837,-27.958362544611585,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,99.3,2521.0,swinging_strike,12,-2.07,5.53,-1.0,1.39,0.39,3.53,6.4,9.069984399825897,-144.28985584794648,-3.2968963735379475,-16.071106039315108,32.770700713360924,-12.173266913990552,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,88.3,2552.0,ball,1,-1.98,5.55,0.49,-0.06,-0.39,3.51,6.2,2.8577619004048223,-128.63153896366495,1.148859805085795,4.952081111285777,23.90211284977626,-33.218065217396635,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,97.0,2409.0,swinging_strike,11,-2.09,5.44,-0.96,1.44,-0.66,3.83,6.5,6.014002544527298,-141.18438559906917,-2.095163378401654,-14.132513101178798,31.090332215388457,-12.60122214819023,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,97.7,2381.0,called_strike,9,-1.92,5.48,-0.92,1.26,0.79,1.94,6.5,9.461458413405197,-141.93330786671208,-6.960673048146523,-14.582543086374258,32.30190041929351,-13.620381562080428,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,98.7,2350.0,home_run,2,-2.01,5.5,-0.93,1.32,-0.13,2.91,6.7,7.310090224862369,-143.60459327308865,-4.739746161954485,-14.468273623341595,30.098329051649326,-12.991418148091029,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-03,NYY,PHI,89.2,2579.0,ball,14,-1.9,5.74,0.56,0.25,0.96,1.27,6.2,5.857036882890002,-129.83665195429796,-5.587907119855451,5.307650925274202,23.14794112893816,-28.45824747263262,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,85.1,2841.0,ball,14,-1.9,5.64,1.01,-0.96,1.29,0.47,6.3,5.45707766708291,-123.85377621630144,-3.8685393692266663,9.253133242880542,25.79377335644183,-41.39236964183183,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,84.8,2840.0,ball,14,-1.79,5.64,0.64,-1.13,1.21,-0.89,6.2,5.740382357152873,-123.28999195256898,-6.627439044418404,5.331485637469927,25.19164041749735,-42.5674069841718,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,85.9,2406.0,swinging_strike,12,-1.86,5.95,0.38,0.34,1.12,3.34,6.3,6.300202500217878,-125.03797340652756,-0.6821203171486556,2.898311240831508,23.05464456577664,-28.683237961255767,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,96.4,2457.0,called_strike,6,-2.13,5.59,-1.03,1.58,0.68,2.45,6.5,9.81593380149973,-140.014144348489,-6.359766391112189,-15.687417991711625,30.784913993276625,-10.134168511602809,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.4,2438.0,field_out,4,-1.86,5.69,-0.95,1.36,-0.28,2.45,6.4,6.35579056877267,-140.13869443149662,-6.102388818507746,-13.957226580953208,32.372608240501194,-13.007516169604678,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,NYY,PHI,97.0,2382.0,field_out,5,-2.1,5.51,-1.16,1.34,-0.26,2.87,6.7,7.6350264067041085,-141.0504821095576,-4.617917386793684,-17.274007835547835,31.69777473419701,-13.39227961901488,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,NYY,PHI,97.8,2510.0,swinging_strike,5,-2.01,5.59,-0.95,1.42,-0.24,2.56,6.5,6.985289226628383,-142.12736141844837,-5.955118992723895,-14.468069076854722,33.7651821387829,-11.752916399684617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,96.4,2432.0,called_strike,5,-2.07,5.61,-0.92,1.58,-0.15,2.2,6.4,7.18793101470447,-140.06814994563757,-7.029301196559061,-13.830034638986586,33.118215007015145,-10.015690022692018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,95.6,2431.0,ball,13,-2.05,5.53,-1.02,1.54,-1.1,1.81,6.5,4.841086047992945,-138.98322018271634,-7.631317075641109,-14.3581100197655,32.6722994265428,-10.736516877411512,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.2,2469.0,ball,12,-1.87,5.65,-0.95,1.69,1.11,3.0,6.5,10.070378254165265,-139.74125144636895,-5.259165788239962,-14.68399207883499,31.605462077808088,-9.02004354236758,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.6,2467.0,ball,3,-1.97,5.61,-0.95,1.52,0.61,3.34,6.5,9.051090948395943,-140.3724033554429,-3.9342229846374632,-14.650259676754912,32.97590982212891,-11.395278892820292,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,95.5,2421.0,field_out,2,-1.97,5.64,-1.05,1.3,0.16,3.0,6.5,8.001337132841492,-138.90436244201462,-4.274096947495689,-15.304504694399718,30.14243331836687,-14.545336952640286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,NYY,PHI,81.7,2666.0,called_strike,14,-2.04,5.8,0.57,-0.78,0.86,1.69,6.4,5.444812426497066,-118.85350327834394,-1.1525458820241683,4.336782412481736,23.051675797155557,-39.55552163730727,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,87.1,2486.0,strikeout,2,-1.91,5.76,0.41,0.2,-0.19,3.08,6.0,3.2938246185838387,-126.92267700164324,-0.7334550976193084,3.749106179559341,24.90168532585433,-30.0172898828478,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-03,NYY,PHI,97.2,2506.0,swinging_strike,1,-2.19,5.54,-1.12,1.54,-0.36,3.39,6.4,7.498790789238154,-141.39903506875854,-3.789018859226447,-16.714637762610966,30.782065687007385,-10.811389708026406,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,87.8,1942.0,swinging_strike,7,-2.05,5.45,-1.26,0.96,-0.38,2.0,6.6,6.717364282643683,-127.6694376439729,-4.23918921054494,-15.2017673393837,26.407938348167697,-20.95110853021485,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,83.9,2836.0,ball,14,-1.99,5.72,0.8,-0.8,1.01,0.66,6.1,5.323757489510647,-122.06463443249386,-3.6788227895136174,6.9114393250375405,24.972165836438283,-39.65891589032424,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.2,2427.0,ball,11,-2.16,5.58,-1.0,1.42,-1.62,3.91,6.4,3.707338109582094,-140.06037461902494,-2.0860859819120297,-14.05700269623751,31.22511387949912,-13.170810060472252,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.8,2564.0,swinging_strike,2,-2.06,5.68,-1.0,1.55,0.21,2.93,6.4,8.365581936958776,-140.63509012007006,-5.285077763985323,-15.281252881655163,35.02068382843273,-10.568177158268586,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,NYY,PHI,86.4,2616.0,field_out,8,-1.89,5.83,0.44,0.09,-0.02,2.07,6.2,3.544700844956901,-125.8998515287909,-2.9848014307791004,4.109139158587445,23.028134300664497,-30.799646753500756,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,NYY,PHI,95.6,2444.0,ball,11,-1.98,5.56,-0.88,1.58,-0.46,3.71,6.7,6.0235692497421,-139.04369740401506,-2.779177117624131,-12.759600498859584,33.54533170435175,-11.37759315470004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,96.5,2544.0,called_strike,2,-2.0,5.62,-0.78,1.54,-0.26,3.22,6.4,6.427658458377829,-140.40587969762962,-4.323544141253585,-11.786250686809208,33.005263186166204,-11.059052056871804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-03,NYY,PHI,97.0,2552.0,field_out,5,-1.98,5.62,-0.96,1.49,0.07,2.49,6.6,7.706565479719456,-140.89584359279905,-6.218447763737863,-14.588925597965176,33.152730850398335,-11.054894018775425,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,88.3,1827.0,called_strikeout,9,-1.69,5.59,-1.19,0.99,0.59,1.64,6.6,8.058014662536893,-128.30052869207825,-5.633609697760834,-14.76028034062942,26.030977486901648,-20.18747675881465,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,98.1,2480.0,swinging_strike,8,-1.78,5.77,-0.9,1.26,0.02,2.02,6.5,6.957467142446219,-142.54160262223215,-7.607499458472432,-13.881283190114427,31.65165122319079,-13.376712535489292,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,84.4,2888.0,swinging_strike,14,-1.66,5.87,0.95,-0.8,0.21,1.32,6.3,2.478984050045766,-122.97723490954812,-2.621293343568144,9.100347736429246,24.68434472453764,-40.015322932206935,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,88.9,2604.0,swinging_strike,9,-1.71,5.87,0.47,0.22,0.62,2.14,6.3,4.709230634749306,-129.57522820999853,-3.688313313144288,4.627134951485988,22.014202731343136,-29.25467316262264,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,98.1,2578.0,swinging_strike,12,-1.76,5.67,-1.15,1.54,0.89,3.04,6.3,9.83500230564576,-142.52856548403233,-5.215403080003415,-17.89097766781931,31.882169995868647,-10.15791652739705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,84.5,2912.0,swinging_strike,8,-1.67,5.89,0.5,-1.05,0.09,1.78,6.4,3.1111991812605373,-123.0955547161768,-1.1195019572433778,4.4311873924077805,24.648727746551444,-42.82679991101495,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,99.3,2693.0,swinging_strike,8,-1.67,5.75,-0.86,1.52,0.21,2.16,6.4,7.176884169552398,-144.36516802452024,-8.014621737285568,-13.731534374383164,32.16167833232298,-9.210950526520842,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,98.0,2519.0,ball,11,-1.74,5.8,-0.72,1.28,-0.49,5.06,6.3,5.045848677901184,-142.61310075993742,0.5249866403978187,-11.04963916036384,32.81003845958725,-15.070327148857674,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,88.2,2607.0,called_strike,5,-1.77,5.84,0.47,-0.13,0.0,2.46,6.3,3.3297870603720376,-128.58166721551805,-1.961300949836965,4.683378207941518,23.340872062734185,-33.42341162117668,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,84.0,2762.0,ball,14,-1.61,5.79,0.72,-1.0,1.44,0.63,6.2,5.629118628727878,-122.29697398119316,-3.603848294916856,6.173896516306034,22.967740942737287,-41.75074542406922,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,95.4,2543.0,swinging_strike,2,-1.69,5.88,-0.82,1.55,-0.02,3.4,6.2,6.242308438928909,-138.81206427376625,-4.352460059618512,-12.016111259008948,31.606158178002765,-11.354718379598902,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,98.1,2484.0,field_out,4,-2.12,5.55,-1.28,1.2,-0.53,2.09,6.5,7.275554672841709,-142.55079432196638,-6.678561348574302,-19.093777941966074,32.16283247592295,-14.389505137732725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,96.8,2606.0,swinging_strike,5,-1.77,5.8,-0.85,1.6,-0.28,2.63,6.4,5.92494917400968,-140.67479784695814,-6.539437896995198,-12.591912363795077,33.02470358236224,-9.682470043666598,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,81.9,2767.0,called_strike,4,-1.73,5.87,0.8,-0.97,-0.34,2.64,6.2,1.6007897145574117,-119.28427940584372,1.1179940849600614,7.342655176912747,21.98597454883033,-41.89295116390894,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,96.9,2500.0,single,4,-1.88,5.74,-0.87,1.33,-0.48,2.42,6.4,5.7593938364825545,-140.9920533686061,-6.459821680089266,-12.935344259549309,28.73185037525572,-13.111442776871504,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-22,TOR,NYY,83.9,2881.0,field_out,14,-1.74,5.8,0.94,-1.12,0.44,1.04,6.4,3.1946200368206155,-122.19929530511212,-2.3386799719859828,8.666408079658076,26.388546204755865,-43.07727448948317,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,99.1,2562.0,swinging_strike,14,-1.71,5.8,-0.8,1.42,1.17,1.99,6.5,9.72158328938248,-143.8347209852055,-8.33426296410697,-13.219199869054089,31.65808207396739,-10.63774977171355,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,84.2,2881.0,called_strike,9,-1.83,5.9,0.7,-0.99,0.55,1.84,6.3,4.160734363437642,-122.62530541426878,-1.1053866653289073,6.244875533222973,23.71734042565573,-42.13811003873809,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,83.9,2791.0,field_out,8,-1.79,5.82,0.65,-1.09,-0.19,1.64,6.4,2.4242843797469567,-122.24736567007751,-1.1236496915267016,6.051054443420165,24.480738492892264,-43.0687099585303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,98.4,2521.0,ball,2,-1.99,5.64,-0.9,1.44,0.17,3.32,6.2,7.948399877493076,-142.97766624751645,-4.146001984321964,-14.283073922657811,34.730586656077925,-11.669606174602578,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,97.0,2486.0,called_strike,14,-1.7,5.8,-0.79,1.52,0.86,2.55,6.4,8.651654774936725,-140.8489344013195,-6.602459244393176,-12.466892487823428,32.1409534505648,-10.62348255094323,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,89.4,1664.0,field_out,7,-1.93,5.56,-0.98,1.02,-0.51,2.02,6.6,5.5995395654789615,-129.99397064587464,-4.892046721478978,-12.316395028748172,27.38692526207169,-19.78867352486364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,96.3,2610.0,ball,14,-1.96,5.68,-0.95,1.48,0.24,1.34,6.6,8.028261576631571,-139.78385860343462,-9.313195631651878,-14.24238701520731,30.761969764902094,-10.818482439151994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,87.0,2652.0,single,9,-1.81,5.78,0.36,0.64,0.52,1.82,6.1,4.852687969092285,-126.7568171395896,-4.767734793611104,3.1558463671930186,20.087145787932727,-24.581019707897205,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-22,TOR,NYY,96.4,2502.0,called_strike,9,-1.64,5.8,-0.94,1.44,0.34,1.66,6.4,7.388422813021557,-140.03131314946745,-8.73007743769827,-13.917033616242612,28.66330116845858,-11.489784304993744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,82.5,2786.0,single,4,-1.67,5.84,0.7,-1.21,-0.4,2.09,6.2,1.5491541263981623,-120.0989095087018,0.4063566120761956,6.349449712140898,25.90871222054018,-44.10162143692931,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-22,TOR,NYY,95.4,2464.0,swinging_strike,11,-1.78,5.73,-0.83,1.49,-0.03,3.5,6.2,6.45814784054989,-138.76982176352652,-3.608681697943996,-12.170350560051284,30.281943815782427,-12.255772977745949,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,86.9,2522.0,swinging_strike,8,-1.69,5.82,0.24,0.36,0.0,1.58,6.3,3.5688055884230048,-126.67057444118666,-4.882330066580132,2.0418465987484846,19.52448574614628,-27.670596918906327,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,81.2,2708.0,called_strike,4,-1.75,5.94,0.42,-0.95,-0.6,2.11,6.1,1.7836117816207029,-118.24114489619248,-0.1625804213132651,3.575345944279769,21.857757796481817,-41.28653507545848,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,98.3,2530.0,strikeout,11,-1.84,5.76,-0.84,1.47,-0.36,3.42,6.4,5.972054558855228,-143.05449317413192,-4.316320480235856,-12.946317446566004,32.39326660885927,-11.122061874029702,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-09-22,TOR,NYY,88.4,1693.0,ball,13,-1.89,5.52,-1.07,0.9,-0.04,0.47,6.4,6.717918796222097,-128.54189366717628,-8.211864820184271,-13.132000680664186,21.84246176532832,-20.83957553429245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,98.0,2549.0,swinging_strike,3,-1.62,5.75,-0.8,1.41,0.63,2.79,6.4,7.926071432501426,-142.6021114774082,-5.841530276640371,-12.599824587990469,28.07155081725489,-11.64657144001844,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,88.2,1513.0,swinging_strike,1,-1.88,5.53,-1.34,0.85,-0.73,2.76,6.4,5.573493123047942,-128.4150262284186,-2.488703082975329,-15.928402042565429,23.780371119420305,-22.395455696619976,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,82.2,2754.0,ball,11,-1.88,5.95,0.58,-0.9,-0.97,2.82,6.1,0.9350893834580558,-119.81993564763664,1.1314018197223474,5.437784983778188,22.11987582898985,-41.29617744579202,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,88.5,2536.0,field_out,8,-1.76,5.79,0.34,0.23,0.06,2.01,6.3,3.7729650849356298,-129.11138376876374,-3.8726413269516207,3.3424473510534995,17.59770181792221,-29.091087522511764,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,90.2,2568.0,ball,14,-1.72,5.76,0.3,0.5,1.75,0.49,6.4,8.024014861571848,-131.1791829849907,-8.340064567424307,2.156184261760508,21.752965606177643,-25.041934967467373,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,89.9,2523.0,swinging_strike,5,-1.95,5.8,0.25,0.57,0.01,2.56,6.2,4.324659328525841,-131.09725835993729,-3.4129155312749866,2.13768191700627,22.15114145799361,-25.04635895228937,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,97.6,2436.0,ball,14,-1.64,5.77,-0.9,1.36,0.19,1.11,6.4,7.001811373160693,-141.8270211191558,-10.192024724247611,-13.750410514120524,29.28908387321167,-11.745935677077965,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,96.0,2460.0,called_strike,1,-1.77,5.76,-0.95,1.35,-0.46,3.03,6.4,5.645259869096609,-139.67014412347453,-4.68247343825381,-13.75863681398023,31.6032126470193,-13.686633616948736,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,95.0,2485.0,ball,14,-1.62,5.8,-0.8,1.42,1.34,2.22,6.3,9.534678449455209,-137.95647203196742,-6.879504980075984,-12.269453010634637,28.97236530393179,-12.692964611337905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,84.2,2831.0,strikeout,14,-1.76,5.81,0.91,-0.82,1.14,-1.25,6.3,4.908176660765517,-122.4216975454412,-8.370922714078155,8.220708427460403,23.93709750175301,-39.008737138493885,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-09-22,TOR,NYY,82.6,2760.0,ball,14,-1.58,5.89,0.69,-0.79,1.4,0.5,6.3,5.443400133057431,-120.24292570108216,-4.277055601158101,5.741107548096129,22.15382472815858,-39.31461381906641,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,85.5,2617.0,called_strike,8,-1.73,5.93,0.38,0.1,0.26,1.94,6.2,3.925100233792749,-124.59525802386516,-3.470845789346515,3.4103771981448245,20.31321028991909,-30.73726541982289,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,95.3,2637.0,swinging_strike,2,-1.65,5.96,-0.83,1.45,0.1,3.04,6.3,6.476548293865075,-138.73369655093785,-5.353691041851105,-12.121571618051515,28.70975589490081,-12.405948919787326,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,97.9,2593.0,field_out,5,-1.78,5.77,-0.81,1.34,-0.1,2.3,6.4,6.422199182558383,-142.38850153040505,-7.004676526060865,-12.523180167414122,31.267272344652863,-12.529993369520197,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,TOR,NYY,89.7,2656.0,swinging_strike,14,-1.89,5.8,0.24,0.64,0.69,1.35,6.2,5.855262596360049,-130.49961286673712,-6.449573005486981,1.655459963930594,23.753774140643067,-23.77335909680392,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,97.7,2532.0,ball,12,-1.78,5.78,-0.89,1.54,1.12,2.78,6.4,9.851152937275572,-141.8458781900225,-6.10007531880364,-14.376517649814744,33.7500536026431,-10.074804672032972,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,89.5,2679.0,ball,14,-1.73,5.79,0.38,0.4,1.79,1.41,6.2,7.86235182836212,-130.1727717627147,-5.714082341650351,2.900918511823093,23.52142820351442,-26.68415356485722,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,98.4,2563.0,strikeout,1,-1.77,5.74,-1.0,1.3,-0.29,3.22,6.3,6.36467407504519,-143.2635218796621,-4.449338931640545,-15.283823058496548,31.365273256099712,-13.338305499418848,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-09-22,TOR,NYY,89.3,2610.0,ball,14,-1.77,5.8,0.37,0.36,1.3,1.21,6.4,6.775524173956748,-129.90360651559078,-6.106490953979422,3.02087478088232,24.015097397370354,-27.072050336751825,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,89.0,2620.0,ball,14,-1.77,5.79,0.33,0.35,0.75,1.25,6.0,5.478187115631774,-129.65108526988132,-5.97941295654855,2.861989873099569,21.03511518929938,-27.30558524747551,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,96.6,2519.0,called_strike,12,-1.64,5.78,-0.88,1.51,0.84,2.5,6.3,8.605907352977733,-140.5343338847156,-6.693289705782014,-13.459165026131336,25.99215777314098,-10.820316600319238,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,82.4,2813.0,called_strike,14,-1.68,5.92,0.7,-1.15,0.85,1.94,6.1,4.359892203678254,-119.8587445454778,-0.2341110066305933,5.760766291999658,25.288250189701024,-43.34592343526717,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,89.7,2672.0,strikeout,14,-1.77,5.77,0.36,0.45,1.09,0.71,6.4,6.3271877720168845,-130.46071801347446,-7.592058221150064,3.126388912637195,22.470099058295272,-25.74479227337453,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-09-22,TOR,NYY,90.6,2568.0,ball,14,-1.72,5.79,0.43,0.24,1.67,-0.31,6.3,7.546345028104029,-131.61866201250396,-9.866239172932758,3.693650942955768,24.04659576642385,-27.71680620780625,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-09-22,TOR,NYY,98.4,2536.0,swinging_strike,2,-1.85,5.74,-1.02,1.35,0.0,3.3,6.4,7.406060258820607,-143.3102356879412,-4.3794982531832325,-15.67559792104745,27.503303256510776,-12.688063585659656,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-22,TOR,NYY,89.9,2571.0,swinging_strike,14,-1.79,5.71,0.24,0.26,0.95,1.0,6.3,6.296113631244093,-130.7935855083264,-6.330217893443396,1.6481587798250126,23.08001383588744,-28.19870086024764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
